id,DateTime,Product Name,Purchase Price,Membership?
805,2020-02-01 22:18:14,Glove - Cutting,$7.21,false
806,2020-02-23 14:13:03,Coriander - Seed,$34.45,true
807,2020-02-16 11:40:17,Muffin - Mix - Bran And Maple 15l,$19.08,true
808,2020-02-26 17:05:43,"Vodka - Lemon, Absolut",$9.92,false
809,2020-01-16 12:35:51,Syrup - Monin - Passion Fruit,$10.14,true
810,2020-02-11 15:50:54,Wine - Merlot Vina Carmen,$31.24,false
811,2020-02-16 16:25:22,Yogurt - Plain,$12.44,true
812,2020-01-21 20:20:23,Gelatine Powder,$11.53,true
813,2020-03-30 19:21:57,Boogies,$25.59,true
814,2020-02-01 17:21:56,Ham - Cooked Bayonne Tinned,$12.10,false
815,2020-01-24 00:01:24,Longos - Chicken Cordon Bleu,$12.52,true
816,2020-02-08 12:09:23,"Turnip - White, Organic",$7.96,true
817,2020-02-06 18:44:16,Cheese - Camembert,$35.12,false
818,2020-01-15 18:00:26,"Jam - Strawberry, 20 Ml Jar",$22.24,false
819,2020-03-31 13:53:11,"Lamb - Shoulder, Boneless",$30.85,true
820,2020-03-23 19:30:25,Hold Up Tool Storage Rack,$27.25,true
821,2020-03-15 05:29:22,Turkey - Oven Roast Breast,$12.10,false
822,2020-03-12 14:31:54,Lid - 0090 Clear,$8.53,true
823,2020-03-30 19:37:45,"Wine - White, Lindemans Bin 95",$18.81,true
824,2020-03-15 22:40:09,Sage - Fresh,$33.25,true
825,2020-02-09 14:01:03,Pork Loin Bine - In Frenched,$16.94,false
826,2020-03-05 04:53:41,Mussels - Frozen,$25.61,false
827,2020-02-28 04:28:02,Garbag Bags - Black,$28.88,true
828,2020-02-13 16:51:57,Zucchini - Green,$27.31,false
829,2020-01-06 17:58:08,Grapes - Red,$16.47,false
830,2020-03-06 15:44:14,Clementine,$12.80,true
831,2020-02-15 08:43:32,Wine - Rubyport,$39.71,true
832,2020-02-24 10:00:44,Mackerel Whole Fresh,$8.89,true
833,2020-03-26 20:16:26,"Apple - Delicious, Red",$39.90,true
834,2020-03-21 07:29:13,Guava,$25.68,false
835,2020-03-11 13:35:17,Hersey Shakes,$33.51,true
836,2020-03-13 15:13:40,Island Oasis - Strawberry,$19.91,true
837,2020-02-20 20:28:37,"Chicken - White Meat, No Tender",$34.95,true
838,2020-02-11 00:55:41,Mushroom - White Button,$27.81,false
839,2020-03-07 20:06:26,Wanton Wrap,$31.73,false
840,2020-03-03 08:31:21,Apple - Granny Smith,$26.12,true
841,2020-03-25 08:22:59,Compound - Passion Fruit,$23.66,false
842,2020-03-17 11:39:17,Raspberries - Frozen,$5.71,false
843,2020-01-09 15:28:50,"Chocolate - Pistoles, White",$30.86,false
844,2020-02-19 00:27:57,"Nut - Cashews, Whole, Raw",$39.28,true
845,2020-03-18 12:59:20,Gloves - Goldtouch Disposable,$10.88,true
846,2020-02-12 03:22:36,Beef - Prime Rib Aaa,$38.54,true
847,2020-02-21 18:02:04,"Artichoke - Hearts, Canned",$37.43,true
848,2020-01-08 00:43:57,"Pepsi, 355 Ml",$25.39,false
849,2020-01-08 21:16:23,Steampan - Lid For Half Size,$29.79,false
850,2020-03-24 11:28:20,Dish Towel,$7.97,false
851,2020-01-20 16:44:18,Tea - Vanilla Chai,$31.08,false
852,2020-02-05 15:10:52,Wine - Alicanca Vinho Verde,$35.87,true
853,2020-02-17 08:37:48,Ice Cream Bar - Oreo Cone,$26.00,false
854,2020-01-15 00:25:51,Cake - Cheese Cake 9 Inch,$12.92,false
855,2020-02-28 05:23:14,Beer - Rickards Red,$9.52,true
856,2020-02-23 20:43:30,Smoked Tongue,$9.82,true
857,2020-02-15 14:31:06,Hagen Daza - Dk Choocolate,$35.36,true
858,2020-03-22 12:57:59,Cheese - Goat,$37.27,true
859,2020-01-15 18:23:08,"Fish - Atlantic Salmon, Cold",$25.12,true
860,2020-03-26 05:17:46,Appetizer - Smoked Salmon / Dill,$6.31,false
861,2020-01-07 21:31:53,"Wine - White, Lindemans Bin 95",$26.43,false
862,2020-03-08 14:29:26,Cheese - Brick With Onion,$27.15,false
863,2020-01-27 05:35:43,Blue Curacao - Marie Brizard,$15.85,true
864,2020-03-21 14:40:05,Milk - Skim,$6.36,false
865,2020-03-13 06:48:25,Beans - Butter Lrg Lima,$33.04,false
866,2020-02-14 12:01:25,Flour - So Mix Cake White,$39.20,true
867,2020-03-05 20:05:44,Rice - Wild,$29.06,false
868,2020-01-27 16:55:59,Lid - 0090 Clear,$33.91,false
869,2020-03-04 03:22:12,"Wine - Red, Lurton Merlot De",$14.53,false
870,2020-03-03 04:47:25,Monkfish Fresh - Skin Off,$33.70,false
871,2020-01-11 02:28:50,Mushroom - Chanterelle Frozen,$37.99,true
872,2020-02-06 15:53:42,"Wine - Red, Metus Rose",$38.00,true
873,2020-02-23 05:07:02,Wine - Chateauneuf Du Pape,$15.87,false
874,2020-03-22 04:18:58,Tea - Grapefruit Green Tea,$22.45,false
875,2020-01-19 17:11:37,Sour Puss - Tangerine,$38.78,true
876,2020-03-25 11:02:55,Sauce - Rosee,$10.30,true
877,2020-02-22 22:52:39,Asparagus - Mexican,$18.48,false
878,2020-01-11 21:38:22,Transfer Sheets,$24.00,false
879,2020-01-28 11:32:48,"Arctic Char - Fresh, Whole",$10.39,true
880,2020-03-24 23:31:25,Irish Cream - Baileys,$21.24,false
881,2020-02-18 14:21:18,Lettuce - Sea / Sea Asparagus,$14.41,false
882,2020-02-14 22:27:15,Cheese - Brie,$38.97,true
883,2020-02-22 07:22:14,"Oranges - Navel, 72",$21.73,true
884,2020-01-30 00:35:38,Cheese - Camembert,$8.64,false
885,2020-02-12 07:12:51,Wine - Guy Sage Touraine,$27.22,false
886,2020-03-19 10:25:46,Sauce - Oyster,$11.09,true
887,2020-01-18 12:11:28,Mikes Hard Lemonade,$30.70,true
888,2020-01-09 03:13:23,Pickle - Dill,$36.59,false
889,2020-01-17 19:11:49,Strawberries,$11.81,true
890,2020-03-28 13:10:01,Crab - Meat,$24.20,false
891,2020-03-16 05:16:55,Broccoli - Fresh,$32.16,true
892,2020-02-17 16:32:21,Beef - Bresaola,$21.46,true
893,2020-01-16 18:20:34,Pepper - Pablano,$19.98,true
894,2020-02-16 18:16:56,Towel Dispenser,$20.75,true
895,2020-01-23 08:16:08,Bread - Onion Focaccia,$35.51,false
896,2020-03-23 11:07:08,Tea - Green,$18.44,false
897,2020-03-16 02:20:04,Island Oasis - Wildberry,$34.49,true
898,2020-03-26 01:25:53,Butter Sweet,$11.86,true
899,2020-02-28 09:01:55,Hipnotiq Liquor,$7.84,true
900,2020-01-09 16:17:31,Contreau,$31.61,false
901,2020-03-27 23:00:55,Appetizer - Shrimp Puff,$27.53,true
902,2020-02-16 08:13:33,Arctic Char - Fillets,$20.85,true
903,2020-01-25 15:24:46,Cheese - St. Paulin,$38.36,false
904,2020-02-17 19:32:39,"Wine - White, Ej Gallo",$34.97,true
905,2020-02-14 23:20:10,Tomato - Tricolor Cherry,$11.26,false
906,2020-01-10 06:42:43,Sauce - Sesame Thai Dressing,$13.56,true
907,2020-01-15 11:04:19,"Crab - Claws, Snow 16 - 24",$31.06,false
908,2020-01-07 20:01:31,Syrup - Pancake,$16.49,true
909,2020-01-10 18:22:38,Island Oasis - Pina Colada,$5.71,false
910,2020-02-13 07:54:44,Beer - Mill St Organic,$35.78,true
911,2020-01-10 02:29:43,Chinese Foods - Pepper Beef,$21.59,false
912,2020-03-20 15:18:40,"Pork - Loin, Bone - In",$32.75,false
913,2020-02-14 01:46:40,Wine - Masi Valpolocell,$29.09,true
914,2020-02-25 11:21:09,Shiro Miso,$19.22,true
915,2020-01-31 13:35:14,Rosemary - Dry,$11.42,true
916,2020-01-20 22:19:18,"Juice - Apple, 500 Ml",$15.50,false
917,2020-02-11 19:19:16,Island Oasis - Strawberry,$29.66,true
918,2020-01-24 07:24:36,Juice - Lime,$30.36,false
919,2020-01-30 14:20:37,Tea - Decaf 1 Cup,$37.79,true
920,2020-01-10 08:17:08,Water - Spring 1.5lit,$25.66,true
921,2020-02-18 12:35:25,Compound - Orange,$26.81,false
922,2020-02-18 00:53:52,Macaroons - Two Bite Choc,$20.05,false
923,2020-03-03 13:46:19,Foam Tray S2,$25.61,false
924,2020-01-27 15:43:33,Pork Loin Cutlets,$15.96,false
925,2020-03-18 19:06:20,Glucose,$37.53,true
926,2020-02-05 21:01:30,Bols Melon Liqueur,$31.73,true
927,2020-01-26 05:17:06,Flour Dark Rye,$14.13,true
928,2020-01-22 01:03:24,Cranberries - Dry,$39.82,true
929,2020-03-25 09:57:18,Butter - Unsalted,$12.24,false
930,2020-03-14 17:37:36,Flour - Semolina,$29.40,true
931,2020-01-31 01:07:49,Beer - Camerons Auburn,$33.96,false
932,2020-03-10 20:15:25,Bagel - Everything,$36.15,true
933,2020-03-03 21:28:53,Chips Potato Reg 43g,$13.00,true
934,2020-03-21 06:56:42,Sponge Cake Mix - Chocolate,$36.50,true
935,2020-01-26 22:39:03,Whmis - Spray Bottle Trigger,$31.54,true
936,2020-03-10 16:25:51,Muffin Mix - Blueberry,$19.67,true
937,2020-03-28 13:32:45,Jameson - Irish Whiskey,$30.87,false
938,2020-03-28 23:30:09,Tarts Assorted,$14.55,false
939,2020-01-21 08:33:53,Soup - French Can Pea,$26.18,true
940,2020-01-28 08:33:53,"Sauce - Black Current, Dry Mix",$19.08,false
941,2020-01-24 12:55:13,Eggs - Extra Large,$22.39,false
942,2020-03-28 01:13:07,Sugar - Splenda Sweetener,$36.93,true
943,2020-01-04 22:43:59,Cake - Sheet Strawberry,$11.71,false
944,2020-02-03 01:02:30,Oil - Coconut,$8.49,true
945,2020-02-10 02:46:46,"Bread - White, Unsliced",$28.58,true
946,2020-02-06 03:59:40,Capers - Pickled,$35.33,false
947,2020-01-02 06:42:32,"Oranges - Navel, 72",$23.12,true
948,2020-02-27 17:07:47,Chutney Sauce,$33.96,true
949,2020-03-28 17:27:42,"Squash - Pattypan, Yellow",$23.33,false
950,2020-01-18 23:33:30,Wine - Spumante Bambino White,$12.07,false
951,2020-03-02 08:38:56,Corn Shoots,$19.81,false
952,2020-02-25 05:28:11,Campari,$10.88,false
953,2020-02-17 01:38:27,"Lemonade - Strawberry, 591 Ml",$28.06,false
954,2020-01-22 12:27:52,Cheese - Bocconcini,$18.01,true
955,2020-02-06 17:30:05,Sauce Bbq Smokey,$12.21,true
956,2020-03-27 10:22:31,Carbonated Water - Peach,$35.28,true
957,2020-01-05 04:14:24,Lambcasing,$39.45,true
958,2020-01-24 09:33:36,Country Roll,$30.69,false
959,2020-01-10 00:39:51,"Bread - Roll, Whole Wheat",$14.70,true
960,2020-01-01 20:52:05,Sugar - Brown,$30.19,false
961,2020-01-24 06:39:29,Steampan - Half Size Shallow,$7.67,true
962,2020-01-11 02:38:32,"Pepper - Red, Finger Hot",$39.36,false
963,2020-03-31 01:21:42,Beer - Camerons Cream Ale,$6.33,true
964,2020-01-24 13:55:09,Wine - Casillero Del Diablo,$36.80,false
965,2020-01-06 12:10:50,"Wine - Niagara,vqa Reisling",$18.77,false
966,2020-01-23 09:11:56,Wine - Rosso Toscano Igt,$31.14,false
967,2020-01-17 20:04:46,Calaloo,$21.02,true
968,2020-01-24 06:53:37,"Doilies - 5, Paper",$10.34,false
969,2020-03-17 15:31:40,Ecolab - Hobart Upr Prewash Arm,$9.24,true
970,2020-01-07 06:12:19,"Coffee - Colombian, Portioned",$39.94,true
971,2020-02-27 18:23:45,"Seedlings - Buckwheat, Organic",$35.61,true
972,2020-01-19 23:27:29,Pastry - Carrot Muffin - Mini,$29.16,false
973,2020-01-28 18:34:47,V8 - Tropical Blend,$28.17,true
974,2020-01-17 15:00:29,Wine - Chablis J Moreau Et Fils,$14.67,true
975,2020-03-28 21:50:32,"Tomatoes - Vine Ripe, Yellow",$31.51,false
976,2020-03-09 22:35:16,Veal - Ground,$28.51,false
977,2020-01-12 01:21:33,Wine - Alicanca Vinho Verde,$19.66,false
978,2020-01-27 01:00:14,"Crab - Blue, Frozen",$35.33,true
979,2020-01-10 17:08:20,"Tomatoes - Diced, Canned",$23.77,true
980,2020-02-11 22:37:32,Chef Hat 20cm,$14.93,false
981,2020-03-13 07:34:24,Cocoa Powder - Dutched,$18.08,false
982,2020-02-01 15:08:00,Jello - Assorted,$29.51,true
983,2020-01-04 08:01:10,Rice - 7 Grain Blend,$21.80,false
984,2020-01-05 23:33:08,Island Oasis - Pina Colada,$36.71,false
985,2020-02-10 15:35:04,Peas - Frozen,$39.30,false
986,2020-02-12 19:38:19,Campari,$28.12,false
987,2020-03-14 22:15:56,Chips Potato Salt Vinegar 43g,$11.69,true
988,2020-01-28 12:37:40,Southern Comfort,$25.07,false
989,2020-02-06 10:56:26,Wine - Ice Wine,$29.66,false
990,2020-03-08 06:04:42,"Wine - White, Chardonnay",$5.38,false
991,2020-01-11 10:44:38,Brandy Cherry - Mcguinness,$33.53,true
992,2020-03-13 02:59:45,"Cheese - Mozzarella, Shredded",$29.92,false
993,2020-03-22 01:55:16,Halibut - Steaks,$23.23,true
994,2020-02-14 11:04:14,"Pasta - Fettuccine, Egg, Fresh",$25.09,false
995,2020-03-11 02:21:13,"Tortillas - Flour, 8",$29.82,true
996,2020-03-23 02:28:36,Squid Ink,$8.01,false
997,2020-01-04 00:53:38,Yogurt - French Vanilla,$21.00,false
998,2020-02-17 06:03:36,Arizona - Plum Green Tea,$6.75,true
999,2020-01-28 15:11:50,"Tomatoes - Vine Ripe, Yellow",$5.08,false
1000,2020-02-20 14:53:27,Chinese Lemon Pork,$30.04,true
